0.199910,0.384000,0.384000
0.199555,0.384000,0.384000
0.198878,0.384000,0.384000
0.198076,0.384000,0.384000
0.197201,0.384000,0.384000
0.196326,0.384000,0.384000
0.195432,0.384000,0.384000
0.194538,0.384000,0.384000
0.193637,0.384000,0.384000
0.192743,0.384000,0.384000
0.191842,0.384000,0.384000
0.190941,0.384000,0.384000
0.190040,0.384000,0.384000
0.188909,0.384000,0.384000
0.188113,0.384000,0.384000
0.187311,0.384000,0.384000
0.186443,0.384000,0.384000
0.185542,0.384000,0.384000
0.184641,0.384000,0.384000
0.183753,0.384000,0.384000
0.182852,0.384000,0.384000
0.181945,0.384000,0.384000
0.181050,0.384000,0.384000
0.180150,0.384000,0.384000
0.179249,0.384000,0.384000
0.178354,0.384000,0.384000
0.177447,0.384000,0.384000
0.176552,0.384000,0.384000
0.175658,0.384000,0.384000
0.174751,0.384000,0.384000
0.173850,0.384000,0.384000
0.172949,0.384000,0.384000
0.172048,0.384000,0.384000
0.171147,0.384000,0.384000
0.170246,0.384000,0.384000
0.169332,0.384000,0.384000
0.168425,0.384000,0.384000
0.167537,0.384000,0.384000
0.166616,0.384000,0.384000
0.165728,0.384000,0.384000
0.164834,0.384000,0.384000
0.163933,0.384000,0.384000
0.163032,0.384000,0.384000
0.162112,0.384000,0.384000
0.161230,0.384000,0.384000
0.160329,0.384000,0.384000
0.159429,0.384000,0.384000
0.158528,0.384000,0.384000
0.157627,0.384000,0.384000
0.156726,0.384000,0.384000
0.155825,0.384000,0.384000
0.154924,0.384000,0.384000
0.154023,0.384000,0.384000
0.153122,0.384000,0.384000
0.152221,0.384000,0.384000
0.151320,0.384000,0.384000
0.150419,0.384000,0.384000
0.149519,0.384000,0.384000
0.148618,0.384000,0.384000
0.147717,0.384000,0.384000
0.146816,0.384000,0.384000
0.145921,0.384000,0.384000
0.145014,0.384000,0.384000
0.144120,0.384000,0.384000
0.143212,0.384000,0.384000
0.142318,0.384000,0.384000
0.141410,0.384000,0.384000
0.140516,0.384000,0.384000
0.139608,0.384000,0.384000
0.138714,0.384000,0.384000
0.137807,0.384000,0.384000
0.136906,0.384000,0.384000
0.136005,0.384000,0.384000
0.135104,0.384000,0.384000
0.134203,0.384000,0.384000
0.133309,0.384000,0.384000
0.132401,0.384000,0.384000
0.131500,0.384000,0.384000
0.130599,0.384000,0.384000
0.129698,0.384000,0.384000
0.128798,0.384000,0.384000
0.127897,0.384000,0.384000
0.126996,0.384000,0.384000
0.126101,0.384000,0.384000
0.125194,0.384000,0.384000
0.124293,0.384000,0.384000
0.123392,0.384000,0.384000
0.122491,0.384000,0.384000
0.121590,0.384000,0.384000
0.120689,0.384000,0.384000
0.119788,0.384000,0.384000
0.118888,0.384000,0.384000
0.117987,0.384000,0.384000
0.117086,0.384000,0.384000
0.116185,0.384000,0.384000
0.115284,0.384000,0.384000
0.114383,0.384000,0.384000
0.113482,0.384000,0.384000
0.112581,0.384000,0.384000
0.111680,0.384000,0.384000
0.110779,0.384000,0.384000
0.109878,0.384000,0.384000
0.108977,0.384000,0.384000
0.108077,0.384000,0.384000
0.107176,0.384000,0.384000
0.106275,0.384000,0.384000
0.105374,0.384000,0.384000
0.104473,0.384000,0.384000
0.103572,0.384000,0.384000
0.102671,0.384000,0.384000
0.101770,0.384000,0.384000
0.100869,0.384000,0.384000
0.099968,0.384000,0.384000
0.099061,0.384000,0.384000
0.098167,0.384000,0.384000
0.097266,0.384000,0.384000
0.096365,0.384000,0.384000
0.095464,0.384000,0.384000
0.094563,0.384000,0.384000
0.093662,0.384000,0.384000
0.092761,0.384000,0.384000
0.091860,0.384000,0.384000
0.090959,0.384000,0.384000
0.090052,0.384000,0.384000
0.089157,0.384000,0.384000
0.088263,0.384000,0.384000
0.087362,0.384000,0.384000
0.086461,0.384000,0.384000
0.085554,0.384000,0.384000
0.084659,0.384000,0.384000
0.083759,0.384000,0.384000
0.082858,0.384000,0.384000
0.081957,0.384000,0.384000
0.081056,0.384000,0.384000
0.080155,0.384000,0.384000
0.079254,0.384000,0.384000
0.078353,0.384000,0.384000
0.077452,0.384000,0.384000
0.076545,0.384000,0.384000
0.075650,0.384000,0.384000
0.074749,0.384000,0.384000
0.073842,0.384000,0.384000
0.072948,0.384000,0.384000
0.072047,0.384000,0.384000
0.071146,0.384000,0.384000
0.070245,0.384000,0.384000
0.069344,0.384000,0.384000
0.068443,0.384000,0.384000
0.067542,0.384000,0.384000
0.066641,0.384000,0.384000
0.065747,0.384000,0.384000
0.064839,0.384000,0.384000
0.063945,0.384000,0.384000
0.063038,0.384000,0.384000
0.062143,0.384000,0.384000
0.061236,0.384000,0.384000
0.060341,0.384000,0.384000
0.059434,0.384000,0.384000
0.058540,0.384000,0.384000
0.057639,0.384000,0.384000
0.056738,0.384000,0.384000
0.055837,0.384000,0.384000
0.054936,0.384000,0.384000
0.054035,0.384000,0.384000
0.053134,0.384000,0.384000
0.052233,0.384000,0.384000
0.051332,0.384000,0.384000
0.050431,0.384000,0.384000
0.049530,0.384000,0.384000
0.048630,0.384000,0.384000
0.047729,0.384000,0.384000
0.046821,0.384000,0.384000
0.045927,0.384000,0.384000
0.045026,0.384000,0.384000
0.044125,0.384000,0.384000
0.043224,0.384000,0.384000
0.042323,0.384000,0.384000
0.041429,0.384000,0.384000
0.040521,0.384000,0.384000
0.039627,0.384000,0.384000
0.038726,0.384000,0.384000
0.037825,0.384000,0.384000
0.036918,0.384000,0.384000
0.036023,0.384000,0.384000
0.035116,0.384000,0.384000
0.034222,0.384000,0.384000
0.033321,0.384000,0.384000
0.032420,0.384000,0.384000
0.031519,0.384000,0.384000
0.030618,0.384000,0.384000
0.029717,0.384000,0.384000
0.028816,0.384000,0.384000
0.027915,0.384000,0.384000
0.027014,0.384000,0.384000
0.026113,0.384000,0.384000
0.025212,0.384000,0.384000
0.024311,0.384000,0.384000
0.023411,0.384000,0.384000
0.022510,0.384000,0.384000
0.021615,0.384000,0.384000
0.020734,0.384000,0.384000
0.019899,0.384000,0.384000
0.019084,0.384000,0.384000
0.018301,0.384000,0.384000
0.017558,0.384000,0.384000
0.016841,0.384000,0.384000
0.016151,0.384000,0.384000
0.015493,0.384000,0.384000
0.014868,0.384000,0.384000
0.014263,0.384000,0.384000
0.013685,0.384000,0.384000
0.013132,0.384000,0.384000
0.012600,0.384000,0.384000
0.012093,0.384000,0.384000
0.011607,0.384000,0.384000
0.011140,0.384000,0.384000
0.010693,0.384000,0.384000
0.010265,0.384000,0.384000
0.009851,0.384000,0.384000
0.009456,0.384000,0.384000
0.009081,0.384000,0.384000
0.008720,0.384000,0.384000
0.008378,0.384000,0.384000
0.008042,0.384000,0.384000
0.007720,0.384000,0.384000
0.007418,0.384000,0.384000
0.007128,0.384000,0.384000
0.006846,0.384000,0.384000
0.006576,0.384000,0.384000
0.006313,0.384000,0.384000
0.006063,0.384000,0.384000
0.005826,0.384000,0.384000
0.005603,0.384000,0.384000
0.005379,0.384000,0.384000
0.005169,0.384000,0.384000
0.004945,0.384000,0.384000
0.004728,0.384000,0.384000
0.004511,0.384000,0.384000
0.004301,0.384000,0.384000
0.004090,0.384000,0.384000
0.003867,0.384000,0.384000
0.003656,0.384000,0.384000
0.003439,0.384000,0.384000
0.003222,0.384000,0.384000
0.003005,0.384000,0.384000
0.002788,0.384000,0.384000
0.002571,0.384000,0.384000
0.002354,0.384000,0.384000
0.002144,0.384000,0.384000
0.001920,0.384000,0.384000
0.001710,0.384000,0.384000
0.001493,0.384000,0.384000
0.001276,0.384000,0.384000
0.001065,0.384000,0.384000
0.000842,0.384000,0.384000
0.000631,0.384000,0.384000
0.000414,0.384000,0.384000
0.000197,0.384000,0.384000
0.000283,0.384000,0.384000
0.000421,0.384000,0.384000
0.000460,0.384000,0.384000
0.000322,0.384000,0.384000
0.000125,0.384000,0.384000
0.000151,0.384000,0.384000
0.000289,0.384000,0.384000
0.000316,0.384000,0.384000
0.000171,0.384000,0.384000
-0.000020,0.384000,0.384000
